"CrashFactId","Name","MinorInjuries","ModerateInjuries","SevereInjuries","FatalInjuries","TcrNumber","CityDamageFlag","ShortFormFlag","Distance","CrashDateTime","PedestrianAction","RoadwaySurface","RoadwayCondition","Lighting","PrimaryCollisionFactor","TrafficControl","Weather","CollisionType","ProximityToIntersection","VehicleInvolvedWith","PedestrianDirectionFrom","PedestrianDirectionTo","DirectionFromIntersection","Comment","SpeedingFlag","HitAndRunFlag","IntersectionNumber","AStreetName","BStreetName","Latitude","Longitude"
"690118","CR-0000096207","0","0","0","0","22-338-0452","False","False","0","12/4/2022 2:45:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Intersection","Parked Vehicle","Not Applicable","Not Applicable","At","","True","True","89363","MCCREERY AV","STOWE AV","37.35294831","-121.8505582"
"722012","CR-0000103266","0","0","0","0","24-056-0786","False","False","148","2/25/2024 7:45:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Head On","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","True","89341","MCCREERY AV","SAN ANTONIO ST","37.35141489","-121.849405"
"681186","CR-0000090576","1","0","0","0","22-002-0548","False","False","0","1/2/2022 5:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","False","6159","ALUM ROCK AV","SCHARFF AV","37.35774015","-121.8451244"
"685372","CR-0000094098","0","0","0","0","22-230-0135","False","False","24","8/18/2022 6:30:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Unknown","Controls Functioning","Clear","Broadside","Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","True","6159","ALUM ROCK AV","SCHARFF AV","37.35774015","-121.8451244"
"696080","CR-0000099215","0","0","0","0","23-070-0347","False","False","104","3/11/2023 12:42:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Cloudy","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","True","107711","SARON AV","SHORTRIDGE AV","37.35578706","-121.8470034"
"698723","CR-0000099972","0","0","0","1","24-022-0131","False","False","0","1/22/2024 6:11:00 AM","Crossing - Not In Crosswalk","Wet","Flooded","Dark - Street Light","Violation Driver 1","Controls Functioning","Rain","Vehicle/Pedestrian","Intersection","Pedestrian","North","South","At","PED","False","False","56198","ELM ST","MCKENDRIE ST","37.34372009","-121.9212737"
"690570","CR-0000096691","0","0","1","0","23-021-0839","True","False","45","1/21/2023 10:34:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Related","Fixed Object","Not Applicable","Not Applicable","West Of","TREE","False","False","43636","CORTE DE FLORES","FOXWORTHY AV","37.27262247","-121.8987119"
"719829","CR-0000103002","0","0","0","0","24-034-0026","False","False","0","2/3/2024 12:26:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Unknown","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Intersection","Parked Vehicle","Not Applicable","Not Applicable","At","","False","False","66483","GLEN ELLEN WY","HICKS AV","37.29204319","-121.9040084"
"722545","CR-0000103879","0","0","0","0","24-111-4001","False","True","51","4/18/2024 3:20:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","False","104400","ROBSHEAL DR","SIMPSON WY","37.29302758","-121.8994069"
"689032","CR-0000094921","0","0","0","0","22-288-0184","True","False","22","10/15/2022 4:57:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Hit Object","Related","Fixed Object","Not Applicable","Not Applicable","East Of","STOP SIGN","False","False","105820","SAN ANTONIO ST","SAN ANTONIO CT","37.34753107","-121.8571202"
"681381","CR-0000090770","0","0","0","0","22-019-0082","False","False","148","1/19/2022 2:12:00 AM","No Pedestrians Involved","Dry","Unknown","Dark - Street Light","Violation Driver 1","Unknown","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","False","105820","SAN ANTONIO ST","SAN ANTONIO CT","37.34753107","-121.8571202"
"689633","CR-0000095614","3","0","0","0","22-365-0313","False","False","138","12/31/2022 11:18:00 AM","No Pedestrians Involved","Slippery (Muddy Oily etc.)","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Rain","Broadside","Non-Related","Motor Vehicle On Other Roadway","Not Applicable","Not Applicable","South Of","","False","False","99550","PEACH CT","TWENTY FOURTH ST","37.34234098","-121.8631772"
"685007","CR-0000093690","1","0","0","0","22-211-0875","False","False","0","7/30/2022 8:31:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","False","99550","PEACH CT","TWENTY FOURTH ST","37.34234098","-121.8631772"
"691233","CR-0000097457","0","0","0","0","23-045-0865","False","False","30","2/14/2023 10:55:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","True","True","99550","PEACH CT","TWENTY FOURTH ST","37.34234098","-121.8631772"
"696431","CR-0000099608","0","0","0","0","23-107-0017","False","False","10","4/17/2023 12:44:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","True","True","99550","PEACH CT","TWENTY FOURTH ST","37.34234098","-121.8631772"
"726507","CR-0000105041","0","0","0","0","24-175-0205","False","False","148","6/23/2024 5:05:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","South Of","PG&E POLE","False","True","99550","PEACH CT","TWENTY FOURTH ST","37.34234098","-121.8631772"
"723804","CR-0000104200","0","0","0","0","24-126-0914","False","False","262","5/5/2024 11:09:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","True","90090","MCLAUGHLIN AV","WILLIAM CT/ST","37.34138621","-121.8622627"
"726759","CR-0000105299","0","0","0","0","24-187-0973","False","False","162","7/5/2024 9:58:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","True","90090","MCLAUGHLIN AV","WILLIAM CT/ST","37.34138621","-121.8622627"
"712110","CR-0000100992","0","0","0","0","23-248-0695","False","False","20","9/5/2023 4:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","True","False","90090","MCLAUGHLIN AV","WILLIAM CT/ST","37.34138621","-121.8622627"
"716294","CR-0000102274","0","1","0","0","24-051-0139","False","False","18","2/20/2024 6:19:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Rain","Broadside","Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","False","False","90090","MCLAUGHLIN AV","WILLIAM CT/ST","37.34138621","-121.8622627"
"717477","CR-0000102510","1","0","0","0","24-077-0495","False","False","51","3/17/2024 2:43:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","Unknown","","False","False","90090","MCLAUGHLIN AV","WILLIAM CT/ST","37.34138621","-121.8622627"
"711719","CR-0000101288","0","0","0","0","23-187-4004","False","True","0","7/5/2023 3:20:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","90090","MCLAUGHLIN AV","WILLIAM CT/ST","37.34138621","-121.8622627"
"711562","CR-0000101022","0","0","0","0","23-273-0616","False","False","45","9/30/2023 6:12:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dusk - Dawn","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","True","False","90090","MCLAUGHLIN AV","WILLIAM CT/ST","37.34138621","-121.8622627"
"692370","CR-0000097652","1","0","0","0","23-065-0559","False","False","51","3/6/2023 3:53:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","False","False","90090","MCLAUGHLIN AV","WILLIAM CT/ST","37.34138621","-121.8622627"
"689790","CR-0000095816","1","0","0","0","22-205-0105","False","False","0","7/24/2022 1:21:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Head On","Intersection","Motor Vehicle On Other Roadway","Not Applicable","Not Applicable","At","","False","True","90090","MCLAUGHLIN AV","WILLIAM CT/ST","37.34138621","-121.8622627"
"689433","CR-0000095407","0","0","0","0","22-328-0271","False","False","51","11/24/2022 10:49:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Non-Related","Motor Vehicle On Other Roadway","Not Applicable","Not Applicable","South Of","","False","True","90090","MCLAUGHLIN AV","WILLIAM CT/ST","37.34138621","-121.8622627"
"688916","CR-0000094778","0","0","0","0","22-279-0959","False","False","0","10/6/2022 8:52:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","90090","MCLAUGHLIN AV","WILLIAM CT/ST","37.34138621","-121.8622627"
"682403","CR-0000091967","0","1","0","0","22-113-0104","False","False","0","4/23/2022 2:26:00 AM","No Pedestrians Involved","Dry","Unknown","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","90090","MCLAUGHLIN AV","WILLIAM CT/ST","37.34138621","-121.8622627"
"696004","CR-0000099139","0","0","0","0","23-231-4004","False","True","51","8/13/2023 7:30:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","False","122737","PROSPECT RD","WESTGATE WEST","37.29211124","-121.9949043"
"691382","CR-0000097631","0","1","0","0","23-068-0454","False","False","0","3/9/2023 2:20:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Rain","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","99417","PAYNE AV","PHELPS AV","37.3013711","-121.9612139"
"689695","CR-0000095677","1","1","0","0","22-354-0858","False","False","0","12/20/2022 8:26:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Head On","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","99417","PAYNE AV","PHELPS AV","37.3013711","-121.9612139"
"694309","CR-0000098244","0","0","0","1","23-246-0132","False","False","90","9/2/2023 9:00:00 PM","Not In Road","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Non-Related","Pedestrian","No Direction (Not Walking)","No Direction (Not Walking)","South Of","PED","False","False","113255","WALGROVE WY","WINCHESTER BL","37.30643317","-121.9500061"
"690213","CR-0000096302","0","0","0","0","22-247-4001","False","True","51","9/4/2022 12:00:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","False","113255","WALGROVE WY","WINCHESTER BL","37.30643317","-121.9500061"
"711982","CR-0000101561","0","0","0","0","23-337-0243","True","False","241","12/3/2023 7:48:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Fog","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","South Of","LIGHTPOLE","False","False","113255","WALGROVE WY","WINCHESTER BL","37.30643317","-121.9500061"
"712230","CR-0000101673","0","0","0","0","23-320-0819","False","False","138","11/16/2023 8:58:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Cloudy","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","True","True","113255","WALGROVE WY","WINCHESTER BL","37.30643317","-121.9500061"
"690196","CR-0000096289","0","0","0","0","22-257-4000","False","True","51","9/14/2022 4:55:00 AM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Other","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","False","False","112837","VAN SANSUL AV","WINCHESTER BL","37.30839651","-121.9500271"
"689622","CR-0000095603","2","0","0","0","22-363-0765","False","False","24","12/29/2022 8:10:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Cloudy","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","True","True","112837","VAN SANSUL AV","WINCHESTER BL","37.30839651","-121.9500271"
"689856","CR-0000095882","0","1","0","0","22-261-0418","False","False","45","9/18/2022 11:59:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Rain","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","False","False","112837","VAN SANSUL AV","WINCHESTER BL","37.30839651","-121.9500271"
"715875","CR-0000101811","0","0","0","0","23-134-4004","False","True","","5/13/2023 9:30:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Other","Related","Parked Vehicle","Not Applicable","Not Applicable","Unknown","","False","False","102981","RANKIN AV","SAN PEDRO ST","37.34498817","-121.9002374"
"684792","CR-0000093388","0","0","0","0","22-156-0073","False","False","0","6/5/2022 1:00:00 AM","No Pedestrians Involved","Wet","Unknown","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","36453","CHAMPAGNE LN","WHITMAN WY","37.39555803","-121.8427346"
